ID	Label	logical type	Subclass part of	Equivalent	Evquivalent part of	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/MBA_529	"bed nuclei of the stria terminalis, anterior division, ventral nucleus"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_53	"spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone"	subclass	http://purl.obolibrary.org/obo/UBERON_0002591			oral part of spinal trigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_532	"posterior parietal association areas, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0035886			posterior parietal association areas 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_533	posteromedial visual area	equivalent		http://purl.obolibrary.org/obo/UBERON_0035900		posteromedial visual area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_536	central amygdalar nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002883		central amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_536	central amygdalar nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002883		central amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_537	"bed nuclei of the stria terminalis, anterior division, anterolateral area"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_54	medial forebrain bundle	equivalent		http://purl.obolibrary.org/obo/UBERON_0001910		medial forebrain bundle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_540	"perirhinal area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0006083			perirhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_542	"retrosplenial area, ventral part, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0014918			retrosplenial granular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_543	"entorhinal area, medial part, dorsal zone, layer 2"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_544	"central amygdalar nucleus, capsular part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002883			central amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_545	"retrosplenial area, dorsal part, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_546	"bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_547	dorsal longitudinal fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0003045		dorsal longitudinal fasciculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_549	thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001897		dorsal plus ventral thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_550	"entorhinal area, medial part, dorsal zone, layer 5/6"	subclass	http://purl.obolibrary.org/obo/UBERON_0007224			medial entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_551	"central amygdalar nucleus, lateral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002883			central amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_552	"pontine reticular nucleus, ventral part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002999		oral pontine reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_553	dorsal spinocerebellar tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002753		posterior spinocerebellar tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_553	dorsal spinocerebellar tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002753		posterior spinocerebellar tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_553	dorsal spinocerebellar tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002753		posterior spinocerebellar tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_554	"bed nuclei of the stria terminalis, anterior division, oval nucleus"	equivalent		http://purl.obolibrary.org/obo/UBERON_0011176		oval nucleus of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_557	tuberomammillary nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001936		tuberomammillary nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_557	tuberomammillary nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001936		tuberomammillary nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_558	"primary somatosensory area, nose, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_559	"central amygdalar nucleus, medial part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002883			central amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_56	nucleus accumbens	equivalent		http://purl.obolibrary.org/obo/UBERON_0001882		nucleus accumbens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_56	nucleus accumbens	equivalent		http://purl.obolibrary.org/obo/UBERON_0001882		nucleus accumbens 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_561	"visual areas, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0000411			visual cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_562	"bed nuclei of the stria terminalis, anterior division, rhomboid nucleus"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_564	medial septal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001877		medial septal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_564	medial septal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001877		medial septal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_565	"posteromedial visual area, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0035900			posteromedial visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_567	cerebrum	equivalent		http://purl.obolibrary.org/obo/UBERON_0001893		telencephalon	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_568	accessory abducens nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0035976		accessory abducens nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_568	accessory abducens nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0035976		accessory abducens nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_569	"bed nuclei of the stria terminalis, posterior division, dorsal nucleus"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_571	midline group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002705		midline nuclear group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_571	midline group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002705		midline nuclear group 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_573	"lateral visual area, layer 4"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035915		"lateral visual area, layer 4"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_574	tegmental reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002147		reticulotegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_574	tegmental reticular nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002147		reticulotegmental nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_575	central lateral nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003036		central lateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_575	central lateral nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0003036		central lateral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_577	"primary somatosensory area, upper limb, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_578	"bed nuclei of the stria terminalis, posterior division, principal nucleus"	equivalent		http://purl.obolibrary.org/obo/UBERON_0011178		principal nucleus of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_579	external capsule	equivalent		http://purl.obolibrary.org/obo/UBERON_0004545		external capsule of telencephalon	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_579	external capsule	equivalent		http://purl.obolibrary.org/obo/UBERON_0004545		external capsule of telencephalon 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_58	medial terminal nucleus of the accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0013601		medial accessory nucleus of optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_58	medial terminal nucleus of the accessory optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0013601		medial accessory nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_580	nucleus of the brachium of the inferior colliculus	equivalent		http://purl.obolibrary.org/obo/UBERON_0036012		nucleus of the brachium of the inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_581	triangular nucleus of septum	equivalent		http://purl.obolibrary.org/obo/UBERON_0002977		triangular septal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_581	triangular nucleus of septum	equivalent		http://purl.obolibrary.org/obo/UBERON_0002977		triangular septal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_582	"orbital area, medial part, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_583	claustrum	equivalent		http://purl.obolibrary.org/obo/UBERON_0002023		claustrum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_583	claustrum	equivalent		http://purl.obolibrary.org/obo/UBERON_0002023		claustrum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_584	"cortical amygdalar area, posterior part, lateral zone, layers 1-2"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_585	"bed nuclei of the stria terminalis, posterior division, interfascicular nucleus"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_587	nucleus of Darkschewitsch	equivalent		http://purl.obolibrary.org/obo/UBERON_0002044		ventral nucleus of posterior commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_587	nucleus of Darkschewitsch	equivalent		http://purl.obolibrary.org/obo/UBERON_0002044		ventral nucleus of posterior commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_589	taenia tecta	equivalent		http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_589	taenia tecta	equivalent		http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_590	"retrosplenial area, ventral part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0014918			retrosplenial granular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_592	"cortical amygdalar area, posterior part, medial zone, layers 1-2"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_593	"primary visual area, layer 1"	subclass	http://purl.obolibrary.org/obo/UBERON_0002436			primary visual cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_594	"bed nuclei of the stria terminalis, posterior division, transverse nucleus"	equivalent		http://purl.obolibrary.org/obo/UBERON_0011179		transverse nucleus of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_595	fasciculus retroflexus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002138		habenulo-interpeduncular tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_596	diagonal band nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001879		nucleus of diagonal band	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_596	diagonal band nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001879		nucleus of diagonal band 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_597	"taenia tecta, dorsal part"	subclass	http://purl.obolibrary.org/obo/UBERON_0015800			taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_598	"ventral auditory area, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0001393			auditory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_599	central medial nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001923		central medial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_599	central medial nucleus of the thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0001923		central medial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_6	internal capsule	equivalent		http://purl.obolibrary.org/obo/UBERON_0001887		internal capsule of telencephalon	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_6	internal capsule	equivalent		http://purl.obolibrary.org/obo/UBERON_0001887		internal capsule of telencephalon 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_60	"entorhinal area, lateral part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0007225			lateral entorhinal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_600	"dorsal auditory area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0035885			dorsal auditory area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_601	"anterolateral visual area, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0035894			anterolateral visual area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_602	"bed nuclei of the stria terminalis, posterior division, strial extension"	subclass	http://purl.obolibrary.org/obo/UBERON_0001880			bed nucleus of stria terminalis 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_603	fimbria	equivalent		http://purl.obolibrary.org/obo/UBERON_0002310		hippocampus fimbria	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_603	fimbria	equivalent		http://purl.obolibrary.org/obo/UBERON_0002310		hippocampus fimbria 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_604	nucleus incertus	equivalent		http://purl.obolibrary.org/obo/UBERON_0035973		nucleus incertus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_604	nucleus incertus	equivalent		http://purl.obolibrary.org/obo/UBERON_0035973		nucleus incertus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_605	"taenia tecta, ventral part"	subclass	http://purl.obolibrary.org/obo/UBERON_0015800			taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_606	"retrosplenial area, ventral part, layer 2"	subclass	http://purl.obolibrary.org/obo/UBERON_0014918			retrosplenial granular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_607	cochlear nuclei	equivalent		http://purl.obolibrary.org/obo/UBERON_0002610		cochlear nuclear complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_607	cochlear nuclei	equivalent		http://purl.obolibrary.org/obo/UBERON_0002610		cochlear nuclear complex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_608	"orbital area, ventrolateral part, layer 6a"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_61	"spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone"	subclass	http://purl.obolibrary.org/obo/UBERON_0002591			oral part of spinal trigeminal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_610	"retrosplenial area, dorsal part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0013531			retrosplenial region 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_611	habenular commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0001909		habenular commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_611	habenular commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0001909		habenular commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_612	nucleus of the lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0006840		nucleus of lateral lemniscus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_612	nucleus of the lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0006840		nucleus of lateral lemniscus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_612	nucleus of the lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0006840		nucleus of lateral lemniscus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_612	nucleus of the lateral lemniscus	equivalent		http://purl.obolibrary.org/obo/UBERON_0006840		nucleus of lateral lemniscus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_613	"lateral visual area, layer 5"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035916		"lateral visual area, layer 5"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_614	tuberal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002620		tuber cinereum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_615	"substantia nigra, lateral part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002995		substantia nigra pars lateralis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_616	cuneiform nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002696		cuneiform nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_617	"mediodorsal nucleus of the thalamus, central part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035113		central part of mediodorsal nucleus of the thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_618	hippocampal commissures	equivalent		http://purl.obolibrary.org/obo/UBERON_0000908		hippocampal commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_618	hippocampal commissures	equivalent		http://purl.obolibrary.org/obo/UBERON_0000908		hippocampal commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_619	nucleus of the lateral olfactory tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002893		nucleus of lateral olfactory tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_619	nucleus of the lateral olfactory tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002893		nucleus of lateral olfactory tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_62	medial longitudinal fascicle	equivalent		http://purl.obolibrary.org/obo/UBERON_0002309		medial longitudinal fasciculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_620	"orbital area, medial part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_621	motor nucleus of trigeminal	equivalent		http://purl.obolibrary.org/obo/UBERON_0002633		motor nucleus of trigeminal nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_621	motor nucleus of trigeminal	equivalent		http://purl.obolibrary.org/obo/UBERON_0002633		motor nucleus of trigeminal nerve 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_622	"retrosplenial area, ventral part, layer 6b"	subclass	http://purl.obolibrary.org/obo/UBERON_0014918			retrosplenial granular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_625	"primary somatosensory area, upper limb, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0008933			primary somatosensory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_626	"mediodorsal nucleus of the thalamus, lateral part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0035114		lateral part of mediodorsal nucleus of the thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_628	nucleus of the optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002996		nucleus of optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_628	nucleus of the optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002996		nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_628	nucleus of the optic tract	equivalent		http://purl.obolibrary.org/obo/UBERON_0002996		nucleus of optic tract 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_63	"paraventricular hypothalamic nucleus, descending division"	equivalent		http://purl.obolibrary.org/obo/UBERON_0014602		paraventricular nucleus of the hypothalamus descending division	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_630	"orbital area, lateral part, layer 5"	subclass	http://purl.obolibrary.org/obo/UBERON_0004167			orbitofrontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_631	cortical amygdalar area	equivalent		http://purl.obolibrary.org/obo/UBERON_0002891		cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_631	cortical amygdalar area	equivalent		http://purl.obolibrary.org/obo/UBERON_0002891		cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_632	"dentate gyrus, granule cell layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0005381		dentate gyrus granule cell layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_632	"dentate gyrus, granule cell layer"	equivalent		http://purl.obolibrary.org/obo/UBERON_0005381		dentate gyrus granule cell layer 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_633	inferior colliculus commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0003028		commissure of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_633	inferior colliculus commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0003028		commissure of inferior colliculus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_634	nucleus of the posterior commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002711		nucleus of posterior commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_634	nucleus of the posterior commissure	equivalent		http://purl.obolibrary.org/obo/UBERON_0002711		nucleus of posterior commissure 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_635	"posterior parietal association areas, layer 4"	subclass	http://purl.obolibrary.org/obo/UBERON_0035886			posterior parietal association areas 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_636	"mediodorsal nucleus of the thalamus, medial part"	equivalent		http://purl.obolibrary.org/obo/UBERON_0002647		magnocellular part of medial dorsal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_637	ventral group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002776		ventral nuclear group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_637	ventral group of the dorsal thalamus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002776		ventral nuclear group 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_639	"cortical amygdalar area, anterior part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_64	anterodorsal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002679		anterodorsal nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_64	anterodorsal nucleus	equivalent		http://purl.obolibrary.org/obo/UBERON_0002679		anterodorsal nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_641	intermediate acoustic stria	equivalent		http://purl.obolibrary.org/obo/UBERON_0002952		intermediate acoustic stria	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_641	intermediate acoustic stria	equivalent		http://purl.obolibrary.org/obo/UBERON_0002952		intermediate acoustic stria 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_642	nucleus of the trapezoid body	equivalent		http://purl.obolibrary.org/obo/UBERON_0007633		nucleus of trapezoid body	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_642	nucleus of the trapezoid body	equivalent		http://purl.obolibrary.org/obo/UBERON_0007633		nucleus of trapezoid body 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_642	nucleus of the trapezoid body	equivalent		http://purl.obolibrary.org/obo/UBERON_0007633		nucleus of trapezoid body 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_643	"posterior auditory area, layer 2/3"	subclass	http://purl.obolibrary.org/obo/UBERON_0001393			auditory cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_645	vermal regions	equivalent		http://purl.obolibrary.org/obo/UBERON_0004720		cerebellar vermis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_647	"cortical amygdalar area, posterior part"	subclass	http://purl.obolibrary.org/obo/UBERON_0002891			cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
